2024-11-18 00:10:17.014 GMT,,,1,,673a85e8.1,1,,2024-11-18 00:10:16 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-18 00:10:17.014 GMT,,,1,,673a85e8.1,2,,2024-11-18 00:10:16 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 00:10:17.014 GMT,,,1,,673a85e8.1,3,,2024-11-18 00:10:16 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 00:10:17.027 GMT,,,1,,673a85e8.1,4,,2024-11-18 00:10:16 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-18 00:10:17.097 GMT,,,30,,673a85e9.1e,1,,2024-11-18 00:10:17 GMT,,0,LOG,00000,"database system was shut down at 2024-11-18 00:07:42 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-18 00:10:17.204 GMT,,,1,,673a85e8.1,5,,2024-11-18 00:10:16 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-18 00:12:05.649 GMT,"postgres","login",39,"172.18.0.2:55848",673a8655.27,1,"PARSE",2024-11-18 00:12:05 GMT,0/2,0,LOG,00000,"duration: 107.902 ms  parse s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-18 00:12:05.701 GMT,"postgres","login",39,"172.18.0.2:55848",673a8655.27,2,"BIND",2024-11-18 00:12:05 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""Users"""".""""id"""", """"public"""".""""Users"""".""""email"""", """"public"""".""""Users"""".""""password"""" FROM """"public"""".""""Users"""" WHERE 1=1 OFFSET $1"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-18 00:12:05.708 GMT,"postgres","login",39,"172.18.0.2:55848",673a8655.27,3,"BIND",2024-11-18 00:12:05 GMT,0/3,0,LOG,00000,"duration: 56.843 ms  bind s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-18 00:12:05.708 GMT,"postgres","login",39,"172.18.0.2:55848",673a8655.27,4,"SELECT",2024-11-18 00:12:05 GMT,0/3,0,LOG,00000,"execute s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-18 00:12:05.708 GMT,"postgres","login",39,"172.18.0.2:55848",673a8655.27,5,"SELECT",2024-11-18 00:12:05 GMT,0/3,0,LOG,00000,"duration: 0.566 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-18 00:15:17.165 GMT,,,28,,673a85e9.1c,1,,2024-11-18 00:10:17 GMT,,0,LOG,00000,"checkpoint starting: time",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-18 00:15:17.267 GMT,,,28,,673a85e9.1c,2,,2024-11-18 00:10:17 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.033 s, sync=0.008 s, total=0.104 s; sync files=2, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/8C02618, redo lsn=0/8C025C0",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-18 00:18:23.550 GMT,,,1,,673a85e8.1,6,,2024-11-18 00:10:16 GMT,,0,LOG,00000,"received fast shutdown request",,,,,,,,"process_pm_shutdown_request, postmaster.c:2273","","postmaster",,0
2024-11-18 00:18:23.559 GMT,,,1,,673a85e8.1,7,,2024-11-18 00:10:16 GMT,,0,LOG,00000,"aborting any active transactions",,,,,,,,"process_pm_shutdown_request, postmaster.c:2291","","postmaster",,0
2024-11-18 00:18:23.588 GMT,,,1,,673a85e8.1,8,,2024-11-18 00:10:16 GMT,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 33) exited with exit code 1",,,,,,,,"LogChildExit, postmaster.c:3076","","postmaster",,0
2024-11-18 00:18:23.588 GMT,,,28,,673a85e9.1c,3,,2024-11-18 00:10:17 GMT,,0,LOG,00000,"shutting down",,,,,,,,"ShutdownXLOG, xlog.c:6611","","checkpointer",,0
