2024-11-18 01:09:42.192 GMT,,,1,,673a93d5.1,1,,2024-11-18 01:09:41 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-18 01:09:42.194 GMT,,,1,,673a93d5.1,2,,2024-11-18 01:09:41 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 01:09:42.194 GMT,,,1,,673a93d5.1,3,,2024-11-18 01:09:41 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 01:09:42.216 GMT,,,1,,673a93d5.1,4,,2024-11-18 01:09:41 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-18 01:09:42.313 GMT,,,30,,673a93d6.1e,1,,2024-11-18 01:09:42 GMT,,0,LOG,00000,"database system was shut down at 2024-11-18 01:06:22 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-18 01:09:42.467 GMT,,,1,,673a93d5.1,5,,2024-11-18 01:09:41 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-18 01:13:13.959 GMT,"postgres","login",44,"172.18.0.2:52032",673a94a9.2c,1,"PARSE",2024-11-18 01:13:13 GMT,0/2,0,LOG,00000,"duration: 83.573 ms  parse s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-18 01:13:13.996 GMT,"postgres","login",44,"172.18.0.2:52032",673a94a9.2c,2,"BIND",2024-11-18 01:13:13 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""Users"""".""""id"""", """"public"""".""""Users"""".""""email"""", """"public"""".""""Users"""".""""password"""" FROM """"public"""".""""Users"""" WHERE 1=1 OFFSET $1"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-18 01:13:14.002 GMT,"postgres","login",44,"172.18.0.2:52032",673a94a9.2c,3,"BIND",2024-11-18 01:13:13 GMT,0/3,0,LOG,00000,"duration: 40.514 ms  bind s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-18 01:13:14.002 GMT,"postgres","login",44,"172.18.0.2:52032",673a94a9.2c,4,"SELECT",2024-11-18 01:13:13 GMT,0/3,0,LOG,00000,"execute s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
